"tx_id","itemset"
"tt1582457-3","History"
"tt6461736-1","Action"
"tt6461736-1","Thriller"
"tt2406376-1","Crime"
"tt2406376-1","Mystery"
"tt2406376-2","Crime"
"tt2406376-2","Mystery"
"tt0115126-1","Action"
"tt1593823-1","Action"
"tt0098765-1","Crime"
"tt0098765-1","Mystery"
"tt0098765-2","Crime"
"tt0098765-2","Mystery"
"tt0098765-3","Crime"
"tt0098765-3","Mystery"
"tt4396862-1","Crime"
"tt4396862-1","Romance"
"tt4396862-2","Crime"
"tt4396862-2","Romance"
"tt1620950-1","Action"
"tt1620950-1","Crime"
"tt0458253-1","Crime"
"tt0458253-1","Mystery"
"tt0458253-2","Crime"
"tt0458253-2","Mystery"
"tt0458253-3","Crime"
"tt0458253-3","Mystery"
"tt0458253-4","Crime"
"tt0458253-4","Mystery"
"tt0458253-5","Crime"
"tt0458253-5","Mystery"
"tt0458253-6","Crime"
"tt0458253-6","Mystery"
"tt0458253-7","Crime"
"tt0458253-7","Mystery"
"tt1809362-1","Action"
"tt1809362-1","Crime"
"tt0224853-1","Crime"
"tt3494220-1","War"
"tt0108734-1","Animation"
"tt0108734-1","Comedy"
"tt6461824-1","Adventure"
"tt6461824-1","Sci-Fi"
"tt4786824-1","History"
"tt4786824-2","History"
"tt0281432-1","Fantasy"
"tt0281432-1","Mystery"
"tt0281432-2","Fantasy"
"tt0281432-2","Mystery"
"tt0247087-4","Comedy"
"tt0247087-4","Crime"
"tt5014882-1","Biography"
"tt5014882-1","Comedy"
"tt5014882-2","Biography"
"tt5014882-2","Comedy"
"tt1582459-1","Crime"
"tt1582459-1","Mystery"
"tt5368542-1","Horror"
"tt5368542-1","Thriller"
"tt5368542-2","Horror"
"tt5368542-2","Thriller"
"tt3230854-1","Mystery"
"tt3230854-1","Sci-Fi"
"tt3230854-2","Mystery"
"tt3230854-2","Sci-Fi"
"tt3230854-3","Mystery"
"tt3230854-3","Sci-Fi"
"tt4428038-1","Mystery"
"tt1943524-1","Comedy"
"tt1943524-1","Crime"
"tt7412482-1","Sci-Fi"
"tt4370528-1","Crime"
"tt4370528-1","Mystery"
"tt3107288-1","Action"
"tt3107288-1","Adventure"
"tt3107288-2","Action"
"tt3107288-2","Adventure"
"tt3107288-3","Action"
"tt3107288-3","Adventure"
"tt3107288-4","Action"
"tt3107288-4","Adventure"
"tt3107288-5","Action"
"tt3107288-5","Adventure"
"tt2071645-1","Crime"
"tt2071645-1","Mystery"
"tt2071645-2","Crime"
"tt2071645-2","Mystery"
"tt2071645-3","Crime"
"tt2071645-3","Mystery"
"tt2262532-1","Romance"
"tt2262532-2","Romance"
"tt2262532-3","Romance"
"tt2262532-4","Romance"
"tt2262532-5","Romance"
"tt1437351-1","Crime"
"tt1599357-1","Crime"
"tt1599357-1","Fantasy"
"tt4592410-1","Music"
"tt4592410-1","Musical"
"tt4396630-1","Action"
"tt4396630-1","Fantasy"
"tt4396630-2","Action"
"tt4396630-2","Fantasy"
"tt1552112-1","Action"
"tt1552112-1","Crime"
"tt1552112-2","Action"
"tt1552112-2","Crime"
"tt1552112-3","Action"
"tt1552112-3","Crime"
"tt1552112-4","Action"
"tt1552112-4","Crime"
"tt0088526-6","Comedy"
"tt0088526-7","Comedy"
"tt5853176-1","Crime"
"tt5853176-2","Crime"
"tt4955642-1","Comedy"
"tt4955642-1","Fantasy"
"tt4955642-2","Comedy"
"tt4955642-2","Fantasy"
"tt4955642-3","Comedy"
"tt4955642-3","Fantasy"
"tt1442462-1","Crime"
"tt1442462-1","Mystery"
"tt1442462-2","Crime"
"tt1442462-2","Mystery"
"tt1442462-3","Crime"
"tt1442462-3","Mystery"
"tt1442462-4","Crime"
"tt1442462-4","Mystery"
"tt1442462-5","Crime"
"tt1442462-5","Mystery"
"tt1442462-6","Crime"
"tt1442462-6","Mystery"
"tt1442462-7","Crime"
"tt1442462-7","Mystery"
"tt2763296-1","Biography"
"tt2763296-1","Crime"
"tt0285370-1","Crime"
"tt5834204-1","Sci-Fi"
"tt5834204-2","Sci-Fi"
"tt3280150-1","History"
"tt3280150-1","War"
"tt3021686-1","Thriller"
"tt0250157-1","Action"
"tt0250157-1","Crime"
"tt8021824-1","Romance"
"tt8021824-1","Sci-Fi"
"tt0862593-1","Action"
"tt0862593-1","Crime"
"tt1637727-1","Crime"
"tt1637727-1","Mystery"
"tt1637727-2","Crime"
"tt1637727-2","Mystery"
"tt1637727-3","Crime"
"tt1637727-3","Mystery"
"tt1637727-4","Crime"
"tt1637727-4","Mystery"
"tt0108906-1","Comedy"
"tt0108906-1","Fantasy"
"tt0108906-2","Comedy"
"tt0108906-2","Fantasy"
"tt0330251-1","Romance"
"tt0330251-2","Romance"
"tt0330251-3","Romance"
"tt0330251-4","Romance"
"tt0330251-5","Romance"
"tt0330251-6","Romance"
"tt3230454-1","Action"
"tt3230454-1","Comedy"
"tt3230454-2","Action"
"tt3230454-2","Comedy"
"tt3230454-3","Action"
"tt3230454-3","Comedy"
"tt3230454-4","Action"
"tt3230454-4","Comedy"
"tt5133742-1","History"
"tt5133742-1","Romance"
"tt2402207-1","Action"
"tt2402207-1","Sci-Fi"
"tt2402207-2","Action"
"tt2402207-2","Sci-Fi"
"tt2402207-3","Action"
"tt2402207-3","Sci-Fi"
"tt2402207-4","Action"
"tt2402207-4","Sci-Fi"
"tt2402207-5","Action"
"tt2402207-5","Sci-Fi"
"tt2699128-1","Fantasy"
"tt2699128-1","Mystery"
"tt2699128-2","Fantasy"
"tt2699128-2","Mystery"
"tt2699128-3","Fantasy"
"tt2699128-3","Mystery"
"tt4145760-1","Crime"
"tt4145760-1","Horror"
"tt6734482-1","Crime"
"tt6734482-1","Mystery"
"tt1210820-1","Action"
"tt1210820-1","Biography"
"tt6474236-1","History"
"tt1798274-1","Mystery"
"tt1798274-2","Mystery"
"tt4254242-1","Fantasy"
"tt4254242-2","Fantasy"
"tt4254242-3","Fantasy"
"tt1740299-1","Sci-Fi"
"tt1740299-1","Thriller"
"tt1740299-2","Sci-Fi"
"tt1740299-2","Thriller"
"tt1740299-3","Sci-Fi"
"tt1740299-3","Thriller"
"tt5788792-1","Comedy"
"tt1196946-1","Crime"
"tt1196946-1","Mystery"
"tt1196946-2","Crime"
"tt1196946-2","Mystery"
"tt1196946-3","Crime"
"tt1196946-3","Mystery"
"tt1196946-4","Crime"
"tt1196946-4","Mystery"
"tt1196946-5","Crime"
"tt1196946-5","Mystery"
"tt1196946-6","Crime"
"tt1196946-6","Mystery"
"tt1196946-7","Crime"
"tt1196946-7","Mystery"
"tt3513704-1","Fantasy"
"tt3513704-1","Mystery"
"tt6889090-1","Mystery"
"tt5639976-1","Horror"
"tt5639976-1","Sci-Fi"
"tt2215717-1","Crime"
"tt2215717-1","Mystery"
"tt5574940-1","Biography"
"tt5574940-1","Music"
"tt2401256-1","Crime"
"tt2477230-1","Romance"
"tt2477230-2","Romance"
"tt2477230-3","Romance"
"tt2477230-4","Romance"
"tt0362359-1","Comedy"
"tt0362359-1","Romance"
"tt0362359-2","Comedy"
"tt0362359-2","Romance"
"tt0362359-3","Comedy"
"tt0362359-3","Romance"
"tt0362359-4","Comedy"
"tt0362359-4","Romance"
"tt4635282-1","Fantasy"
"tt4635282-1","Mystery"
"tt2632424-1","Fantasy"
"tt2632424-1","Horror"
"tt2632424-2","Fantasy"
"tt2632424-2","Horror"
"tt2632424-3","Fantasy"
"tt2632424-3","Horror"
"tt2632424-4","Fantasy"
"tt2632424-4","Horror"
"tt2632424-5","Fantasy"
"tt2632424-5","Horror"
"tt5691552-1","Adventure"
"tt5691552-1","Comedy"
"tt0112111-1","Fantasy"
"tt0112111-1","Horror"
"tt0112111-2","Fantasy"
"tt0112111-2","Horror"
"tt0112111-3","Fantasy"
"tt0112111-3","Horror"
"tt0112111-4","Fantasy"
"tt0112111-4","Horror"
"tt0112111-5","Fantasy"
"tt0112111-5","Horror"
"tt0112111-6","Fantasy"
"tt0112111-6","Horror"
"tt0112111-7","Fantasy"
"tt0112111-7","Horror"
"tt0374463-1","Action"
"tt0374463-1","Adventure"
"tt1453159-1","History"
"tt1453159-1","Romance"
"tt1797475-1","Crime"
"tt4474310-1","Action"
"tt4474310-1","Crime"
"tt0115320-1","Mystery"
"tt0115320-1","Sci-Fi"
"tt6110648-1","Action"
"tt6110648-1","Horror"
"tt4422756-1","Comedy"
"tt4422756-1","Musical"
"tt4422756-2","Comedy"
"tt4422756-2","Musical"
"tt3068894-1","Adventure"
"tt3068894-1","History"
"tt2521668-1","Fantasy"
"tt2521668-1","Horror"
"tt3230780-1","Fantasy"
"tt3230780-1","Horror"
"tt2521668-2","Fantasy"
"tt2521668-2","Horror"
"tt0496343-1","Comedy"
"tt0496343-1","Crime"
"tt1837654-1","Fantasy"
"tt1837654-1","Horror"
"tt1179817-1","Comedy"
"tt1179817-1","Family"
"tt0286486-1","Crime"
"tt0286486-1","Thriller"
"tt0286486-2","Crime"
"tt0286486-2","Thriller"
"tt0286486-3","Crime"
"tt0286486-3","Thriller"
"tt0286486-4","Crime"
"tt0286486-4","Thriller"
"tt0286486-5","Crime"
"tt0286486-5","Thriller"
"tt0286486-6","Crime"
"tt0286486-6","Thriller"
"tt0286486-7","Crime"
"tt0286486-7","Thriller"
"tt0118460-1","Fantasy"
"tt0118460-1","Horror"
"tt6048596-1","Crime"
"tt6048596-1","Mystery"
"tt6048596-2","Crime"
"tt6048596-2","Mystery"
"tt3839822-1","Western"
"tt0141842-1","Crime"
"tt0141842-2","Crime"
"tt0141842-3","Crime"
"tt0141842-4","Crime"
"tt0141842-5","Crime"
"tt0141842-6","Crime"
"tt0388644-1","Crime"
"tt0388644-1","Documentary"
"tt0108941-1","Adventure"
"tt0108941-1","Fantasy"
"tt2654620-1","Horror"
"tt2654620-1","Thriller"
"tt2654620-2","Horror"
"tt2654620-2","Thriller"
"tt2654620-3","Horror"
"tt2654620-3","Thriller"
"tt2654620-4","Horror"
"tt2654620-4","Thriller"
"tt1366321-1","Crime"
"tt1366321-1","Thriller"
"tt2708480-1","Adventure"
"tt2708480-1","History"
"tt2660734-1","Action"
"tt2660734-1","Sci-Fi"
"tt0460690-1","Action"
"tt0460690-1","Thriller"
"tt0460690-2","Action"
"tt0460690-2","Thriller"
"tt0460690-3","Action"
"tt0460690-3","Thriller"
"tt0460690-4","Action"
"tt0460690-4","Thriller"
"tt1240976-1","Comedy"
"tt1405406-1","Fantasy"
"tt1405406-1","Horror"
"tt1405406-2","Fantasy"
"tt1405406-2","Horror"
"tt1405406-3","Fantasy"
"tt1405406-3","Horror"
"tt1405406-4","Fantasy"
"tt1405406-4","Horror"
"tt1405406-5","Fantasy"
"tt1405406-5","Horror"
"tt1405406-6","Fantasy"
"tt1405406-6","Horror"
"tt1405406-7","Fantasy"
"tt1405406-7","Horror"
"tt1405406-8","Fantasy"
"tt1405406-8","Horror"
"tt1520211-1","Horror"
"tt1520211-1","Sci-Fi"
"tt1520211-2","Horror"
"tt1520211-2","Sci-Fi"
"tt1520211-3","Horror"
"tt1520211-3","Sci-Fi"
"tt1520211-4","Horror"
"tt1520211-4","Sci-Fi"
"tt1520211-5","Horror"
"tt1520211-5","Sci-Fi"
"tt1520211-6","Horror"
"tt1520211-6","Sci-Fi"
"tt1520211-7","Horror"
"tt1520211-7","Sci-Fi"
"tt1520211-8","Horror"
"tt1520211-8","Sci-Fi"
"tt2022190-1","Horror"
"tt2022190-1","Sci-Fi"
"tt2022190-2","Horror"
"tt2022190-2","Sci-Fi"
"tt2022190-3","Horror"
"tt2022190-3","Sci-Fi"
"tt3487410-1","Horror"
"tt3487410-1","Mystery"
"tt3487410-1","Horror"
"tt3487410-1","Mystery"
"tt2372220-1","History"
"tt2372220-1","Romance"
"tt0306414-1","Crime"
"tt0306414-1","Thriller"
"tt0306414-2","Crime"
"tt0306414-2","Thriller"
"tt0306414-3","Crime"
"tt0306414-3","Thriller"
"tt0306414-4","Crime"
"tt0306414-4","Thriller"
"tt0306414-5","Crime"
"tt0306414-5","Thriller"
"tt0094582-3","Comedy"
"tt0094582-3","Family"
"tt0094582-4","Comedy"
"tt0094582-4","Family"
"tt0094582-5","Comedy"
"tt0094582-5","Family"
"tt0094582-6","Comedy"
"tt0094582-6","Family"
"tt0106179-1","Mystery"
"tt0106179-1","Sci-Fi"
"tt0106179-2","Mystery"
"tt0106179-2","Sci-Fi"
"tt0106179-3","Mystery"
"tt0106179-3","Sci-Fi"
"tt0106179-4","Mystery"
"tt0106179-4","Sci-Fi"
"tt0106179-5","Mystery"
"tt0106179-5","Sci-Fi"
"tt0106179-6","Mystery"
"tt0106179-6","Sci-Fi"
"tt0106179-7","Mystery"
"tt0106179-7","Sci-Fi"
"tt0106179-8","Mystery"
"tt0106179-8","Sci-Fi"
"tt0106179-9","Mystery"
"tt0106179-9","Sci-Fi"
"tt0106179-10","Mystery"
"tt0106179-10","Sci-Fi"
"tt0106179-11","Mystery"
"tt0106179-11","Sci-Fi"
"tt0197182-1","Action"
"tt0197182-1","Crime"
"tt0197182-6","Action"
"tt0197182-6","Crime"
"tt5159916-1","Crime"
"tt5159916-1","Mystery"
"tt5555260-1","Comedy"
"tt5555260-1","Romance"
"tt5555260-2","Comedy"
"tt5555260-2","Romance"
"tt5555260-3","Comedy"
"tt5555260-3","Romance"
"tt0364888-1","Mystery"
"tt0364888-1","Thriller"
"tt0460686-1","Action"
"tt0460686-1","Sci-Fi"
"tt5031234-1","Sci-Fi"
"tt5511582-1","Action"
"tt5511582-1","Adventure"
"tt5511582-2","Action"
"tt5511582-2","Adventure"
"tt3061830-1","Comedy"
"tt3061830-1","Romance"
"tt3061830-2","Comedy"
"tt3061830-2","Romance"
"tt5057054-1","Action"
"tt5057054-1","Thriller"
"tt0485301-1","Action"
"tt0485301-1","Sci-Fi"
"tt0485301-2","Action"
"tt0485301-2","Sci-Fi"
"tt0485301-3","Action"
"tt0485301-3","Sci-Fi"
"tt0485301-4","Action"
"tt0485301-4","Sci-Fi"
"tt1821681-1","Mystery"
"tt1821681-1","Sci-Fi"
"tt1821681-2","Mystery"
"tt1821681-2","Sci-Fi"
"tt0108968-5","Family"
"tt0108968-5","Fantasy"
"tt0383153-1","Crime"
"tt0383153-1","Thriller"
"tt4946972-1","Action"
"tt4946972-1","Crime"
"tt3502262-1","Comedy"
"tt3502262-2","Comedy"
"tt3502262-3","Comedy"
"tt3502262-4","Comedy"
"tt1279972-1","Music"
"tt1279972-2","Music"
"tt1279972-3","Music"
"tt1279972-4","Music"
"tt0364817-1","Adventure"
"tt0364817-1","Fantasy"
"tt0364817-2","Adventure"
"tt0364817-2","Fantasy"
"tt0844441-1","Fantasy"
"tt0844441-1","Mystery"
"tt0844441-2","Fantasy"
"tt0844441-2","Mystery"
"tt0844441-3","Fantasy"
"tt0844441-3","Mystery"
"tt0844441-4","Fantasy"
"tt0844441-4","Mystery"
"tt0844441-5","Fantasy"
"tt0844441-5","Mystery"
"tt0844441-6","Fantasy"
"tt0844441-6","Mystery"
"tt0844441-7","Fantasy"
"tt0844441-7","Mystery"
"tt2356777-1","Crime"
"tt2356777-1","Mystery"
"tt2356777-2","Crime"
"tt2356777-2","Mystery"
"tt1697033-1","Action"
"tt1697033-1","Crime"
"tt1697033-2","Action"
"tt1697033-2","Crime"
"tt5664952-1","Biography"
"tt5664952-1","Crime"
"tt6708260-1","Thriller"
"tt0098936-1","Crime"
"tt0098936-1","Mystery"
"tt0098936-2","Crime"
"tt0098936-2","Mystery"
"tt0098936-1","Crime"
"tt0098936-1","Fantasy"
"tt2355844-1","Mystery"
"tt2355844-1","Thriller"
"tt2568204-1","Action"
"tt2568204-1","Thriller"
"tt2568204-2","Action"
"tt2568204-2","Thriller"
"tt2568204-3","Action"
"tt2568204-3","Thriller"
"tt0805669-1","Comedy"
"tt0805669-1","Romance"
"tt0805669-2","Comedy"
"tt0805669-2","Romance"
"tt0805669-3","Comedy"
"tt0805669-3","Romance"
"tt0805669-4","Comedy"
"tt0805669-4","Romance"
"tt3339966-1","Comedy"
"tt3339966-2","Comedy"
"tt3339966-3","Comedy"
"tt3339966-4","Comedy"
"tt1553656-1","Mystery"
"tt1553656-1","Sci-Fi"
"tt1553656-2","Mystery"
"tt1553656-2","Sci-Fi"
"tt1553656-3","Mystery"
"tt1553656-3","Sci-Fi"
"tt4522400-1","Adventure"
"tt4522400-1","History"
"tt4522400-2","Adventure"
"tt4522400-2","History"
"tt1842530-1","Crime"
"tt1842530-1","Mystery"
"tt1842530-2","Crime"
"tt1842530-2","Mystery"
"tt1842530-3","Crime"
"tt1842530-3","Mystery"
"tt1842530-4","Crime"
"tt1842530-4","Mystery"
"tt1001482-1","Comedy"
"tt1001482-1","Romance"
"tt1001482-2","Comedy"
"tt1001482-2","Romance"
"tt1001482-3","Comedy"
"tt1001482-3","Romance"
"tt1307824-1","Sci-Fi"
"tt1307824-1","Thriller"
"tt1307824-2","Sci-Fi"
"tt1307824-2","Thriller"
"tt5197820-1","Action"
"tt5197820-1","Fantasy"
"tt5197820-2","Action"
"tt5197820-2","Fantasy"
"tt2262383-1","Action"
"tt2262383-1","Crime"
"tt0412253-1","Crime"
"tt0412253-1","Mystery"
"tt0412253-2","Crime"
"tt0412253-2","Mystery"
"tt0412253-3","Crime"
"tt0412253-3","Mystery"
"tt1604099-1","Comedy"
"tt1604099-1","Family"
"tt1604099-2","Comedy"
"tt1604099-2","Family"
"tt1604099-3","Comedy"
"tt1604099-3","Family"
"tt1604099-4","Comedy"
"tt1604099-4","Family"
"tt2306299-1","Action"
"tt2306299-1","Adventure"
"tt2306299-2","Action"
"tt2306299-2","Adventure"
"tt2306299-3","Action"
"tt2306299-3","Adventure"
"tt2306299-4","Action"
"tt2306299-4","Adventure"
"tt2306299-5","Action"
"tt2306299-5","Adventure"
"tt3186130-1","Music"
"tt6040674-1","Crime"
"tt6040674-1","History"
"tt0046593-34","Adventure"
"tt0046593-34","Biography"
"tt3910804-1","History"
"tt3910804-1","Romance"
"tt1132290-1","Mystery"
"tt1132290-1","Sci-Fi"
"tt1132290-2","Mystery"
"tt1132290-2","Sci-Fi"
"tt1132290-3","Mystery"
"tt1132290-3","Sci-Fi"
"tt1132290-4","Mystery"
"tt1132290-4","Sci-Fi"
"tt1132290-5","Mystery"
"tt1132290-5","Sci-Fi"
"tt2618986-1","Mystery"
"tt2618986-1","Sci-Fi"
"tt2618986-2","Mystery"
"tt2618986-2","Sci-Fi"
"tt0439100-1","Comedy"
"tt0439100-1","Crime"
"tt0439100-2","Comedy"
"tt0439100-2","Crime"
"tt0439100-3","Comedy"
"tt0439100-3","Crime"
"tt0439100-4","Comedy"
"tt0439100-4","Crime"
"tt0439100-5","Comedy"
"tt0439100-5","Crime"
"tt0439100-6","Comedy"
"tt0439100-6","Crime"
"tt0439100-7","Comedy"
"tt0439100-7","Crime"
"tt0439100-8","Comedy"
"tt0439100-8","Crime"
"tt2433738-1","Crime"
"tt2433738-2","Crime"
"tt2433738-3","Crime"
"tt2433738-4","Crime"
"tt2433738-5","Crime"
"tt0475784-1","Mystery"
"tt0475784-1","Sci-Fi"
"tt0475784-2","Mystery"
"tt0475784-2","Sci-Fi"
"tt1358522-1","Comedy"
"tt1358522-1","Crime"
"tt1358522-2","Comedy"
"tt1358522-2","Crime"
"tt1358522-3","Comedy"
"tt1358522-3","Crime"
"tt1358522-4","Comedy"
"tt1358522-4","Crime"
"tt1358522-5","Comedy"
"tt1358522-5","Crime"
"tt1358522-6","Comedy"
"tt1358522-6","Crime"
"tt4428124-1","Crime"
"tt1703925-1","Comedy"
"tt1703925-1","Mystery"
"tt1703925-2","Comedy"
"tt1703925-2","Mystery"
"tt1703925-3","Comedy"
"tt1703925-3","Mystery"
"tt1703925-4","Comedy"
"tt1703925-4","Mystery"
"tt0098948-1","Comedy"
"tt6522758-1","Crime"
"tt6522758-1","Thriller"
"tt2288064-1","Fantasy"
"tt2288064-2","Fantasy"
"tt0321021-1","Crime"
"tt0321021-1","Mystery"
"tt0321021-2","Crime"
"tt0321021-2","Mystery"
"tt0321021-3","Crime"
"tt0321021-3","Mystery"
"tt0321021-4","Crime"
"tt0321021-4","Mystery"
"tt0799922-1","Comedy"
"tt0799922-1","Family"
"tt0799922-2","Comedy"
"tt0799922-2","Family"
"tt0799922-3","Comedy"
"tt0799922-3","Family"
"tt0799922-4","Comedy"
"tt0799922-4","Family"
"tt3556920-1","Biography"
"tt3556920-1","History"
"tt0361256-1","Comedy"
"tt0361256-1","Fantasy"
"tt1878805-1","History"
"tt1878805-1","Romance"
"tt4878326-1","Action"
"tt4878326-1","Fantasy"
"tt4878326-2","Action"
"tt4878326-2","Fantasy"
"tt4878326-3","Action"
"tt4878326-3","Fantasy"
"tt0247827-1","Action"
"tt0247827-1","Animation"
"tt1713938-1","Action"
"tt1713938-1","Crime"
"tt0112230-1","Action"
"tt0112230-1","Adventure"
"tt0112230-2","Action"
"tt0112230-2","Adventure"
"tt0112230-3","Action"
"tt0112230-3","Adventure"
"tt0112230-4","Action"
"tt0112230-4","Adventure"
"tt0112230-5","Action"
"tt0112230-5","Adventure"
"tt0112230-6","Action"
"tt0112230-6","Adventure"
"tt4236770-1","Western"
"tt7335184-1","Crime"
"tt7335184-1","Thriller"
"tt5179408-1","Comedy"
"tt5179408-1","Romance"
"tt3228420-1","Comedy"
"tt3228420-1","Romance"
"tt3228420-2","Comedy"
"tt3228420-2","Romance"
"tt3228420-3","Comedy"
"tt3228420-3","Romance"
"tt3228420-4","Comedy"
"tt3228420-4","Romance"
"tt2084712-1","Comedy"
"tt2084712-1","Romance"
"tt2084712-2","Comedy"
"tt2084712-2","Romance"
"tt2084712-3","Comedy"
"tt2084712-3","Romance"
"tt3895150-1","Animation"
"tt3895150-1","Music"
"tt3843168-1","Action"
"tt3843168-1","Comedy"
"tt3843168-2","Action"
"tt3843168-2","Comedy"
"tt3843168-3","Action"
"tt3843168-3","Comedy"
"tt3843168-4","Action"
"tt3843168-4","Comedy"
"tt4878612-1","Biography"
"tt2215797-1","Fantasy"
"tt2215797-1","Thriller"
"tt0415463-2","Comedy"
"tt0415463-2","Family"
"tt0415463-3","Comedy"
"tt0415463-3","Family"
"tt0415463-4","Comedy"
"tt0415463-4","Family"
"tt3250026-1","Mystery"
"tt3250026-1","Sci-Fi"
"tt3250026-2","Mystery"
"tt3250026-2","Sci-Fi"
"tt3250026-3","Mystery"
"tt3250026-3","Sci-Fi"
"tt3501584-1","Comedy"
"tt3501584-1","Crime"
"tt3501584-2","Comedy"
"tt3501584-2","Crime"
"tt3501584-3","Comedy"
"tt3501584-3","Crime"
"tt3501584-4","Comedy"
"tt3501584-4","Crime"
